"ID_VIV","ID_PER","UPM","VIV_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","COD_RES","R_INF","SEL_D","SEL_M","N_REN","PAREN","SEXO","EDAD","NAC_D","NAC_M","COD","NIV","GRA","P3_8","P3_9","P3_10","P3_11","FAC_VIV","FAC_SEL","DOMINIO","UPM_DIS","EST_DIS"
"0101947.03","0101947.03.03","0101947","03","01","AGUASCALIENTES","001","AGUASCALIENTES","01","02","29","09","03","3","1","12","","","","02","6","1","","","","6774.27641666777","0","U","0009","0002"
"0101947.04","0101947.04.01","0101947","04","01","AGUASCALIENTES","001","AGUASCALIENTES","01","01","26","09","01","1","2","32","23","05","1","06","3","2","1","","2","6774.27641666777","6774.2764166678","U","0009","0002"
"0101947.04","0101947.04.02","0101947","04","01","AGUASCALIENTES","001","AGUASCALIENTES","01","01","26","09","02","3","1","14","","","","03","2","1","","","","6774.27641666777","0","U","0009","0002"
"0101947.04","0101947.04.03","0101947","04","01","AGUASCALIENTES","001","AGUASCALIENTES","01","01","26","09","03","3","2","08","","","","02","1","2","","","","6774.27641666777","0","U","0009","0002"
"0102106.01","0102106.01.01","0102106","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","02","30","09","01","1","1","65","10","11","1","08","5","2","1","","2","4955.69692333544","9911.3938466709","U","0426","0003"
"0102106.01","0102106.01.02","0102106","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","02","30","09","02","2","2","62","24","03","2","08","5","2","1","","2","4955.69692333544","0","U","0426","0003"
"0102106.03","0102106.03.01","0102106","03","01","AGUASCALIENTES","001","AGUASCALIENTES","01","04","27","09","01","1","1","48","21","01","2","99","","9","1","","3","4955.69692333544","0","U","0426","0003"
"0102106.03","0102106.03.02","0102106","03","01","AGUASCALIENTES","001","AGUASCALIENTES","01","04","27","09","02","2","2","47","16","02","2","06","3","2","6","4","","4955.69692333544","0","U","0426","0003"
"0102106.03","0102106.03.03","0102106","03","01","AGUASCALIENTES","001","AGUASCALIENTES","01","04","27","09","03","3","1","29","27","05","2","08","5","2","1","","2","4955.69692333544","0","U","0426","0003"
"0102106.03","0102106.03.04","0102106","03","01","AGUASCALIENTES","001","AGUASCALIENTES","01","04","27","09","04","3","1","28","29","04","2","08","5","2","1","","2","4955.69692333544","0","U","0426","0003"
"0102106.03","0102106.03.05","0102106","03","01","AGUASCALIENTES","001","AGUASCALIENTES","01","04","27","09","05","3","2","27","24","12","1","08","5","2","1","","2","4955.69692333544","29734.1815400126","U","0426","0003"
"0102106.03","0102106.03.06","0102106","03","01","AGUASCALIENTES","001","AGUASCALIENTES","01","04","27","09","06","3","1","24","16","01","2","08","5","2","1","","2","4955.69692333544","0","U","0426","0003"
"0102106.04","0102106.04.01","0102106","04","01","AGUASCALIENTES","001","AGUASCALIENTES","01","02","30","09","01","1","1","33","13","05","2","08","4","2","2","","2","4955.69692333544","0","U","0426","0003"
"0102106.04","0102106.04.02","0102106","04","01","AGUASCALIENTES","001","AGUASCALIENTES","01","02","30","09","02","2","2","34","26","03","1","08","5","2","2","","2","4955.69692333544","9911.3938466709","U","0426","0003"
"0102106.04","0102106.04.03","0102106","04","01","AGUASCALIENTES","001","AGUASCALIENTES","01","02","30","09","03","3","2","08","","","","02","2","1","","","","4955.69692333544","0","U","0426","0003"
"0102106.04","0102106.04.04","0102106","04","01","AGUASCALIENTES","001","AGUASCALIENTES","01","02","30","09","04","3","2","01","","","","","","","","","","4955.69692333544","0","U","0426","0003"
"0102106.05","0102106.05.01","0102106","05","01","AGUASCALIENTES","001","AGUASCALIENTES","01","01","27","09","01","1","1","59","22","10","1","08","5","2","8","4","","4955.69692333544","14867.0907700063","U","0426","0003"
"0102106.05","0102106.05.02","0102106","05","01","AGUASCALIENTES","001","AGUASCALIENTES","01","01","27","09","02","2","2","55","10","12","2","08","5","2","1","","2","4955.69692333544","0","U","0426","0003"
"0102106.05","0102106.05.03","0102106","05","01","AGUASCALIENTES","001","AGUASCALIENTES","01","01","27","09","03","3","1","24","20","02","2","08","3","2","1","","2","4955.69692333544","0","U","0426","0003"
"0102225.01","0102225.01.01","0102225","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","01","26","09","01","1","2","66","24","12","1","06","3","2","6","4","","5275.2503190262","10550.5006380524","U","0010","0003"
"0102225.01","0102225.01.02","0102225","01","01","AGUASCALIENTES","001","AGUASCALIENTES","01","01","26","09","02","3","1","37","18","08","2","08","5","2","3","4","","5275.2503190262","0","U","0010","0003"
"0102225.02","0102225.02.01","0102225","02","01","AGUASCALIENTES","001","AGUASCALIENTES","01","01","29","09","01","1","2","26","17","03","1","08","5","2","1","","4","5275.2503190262","5275.2503190262","U","0010","0003"
"0102225.03","0102225.03.01","0102225","03","01","AGUASCALIENTES","001","AGUASCALIENTES","01","01","26","09","01","1","2","57","20","06","1","07","3","2","5","4","","5275.2503190262","10550.5006380524","U","0010","0003"
"0102225.03","0102225.03.02","0102225","03","01","AGUASCALIENTES","001","AGUASCALIENTES","01","01","26","09","02","3","1","26","12","07","2","08","5","2","1","","2","5275.2503190262","0","U","0010","0003"
"0102225.04","0102225.04.01","0102225","04","01","AGUASCALIENTES","001","AGUASCALIENTES","01","02","27","09","01","1","1","26","09","06","1","08","5","2","1","","2","5275.2503190262","10550.5006380524","U","0010","0003"
"0102225.04","0102225.04.02","0102225","04","01","AGUASCALIENTES","001","AGUASCALIENTES","01","02","27","09","02","2","2","26","15","07","2","09","1","1","1","","2","5275.2503190262","0","U","0010","0003"
"0102225.05","0102225.05.01","0102225","05","01","AGUASCALIENTES","001","AGUASCALIENTES","01","01","30","09","01","1","1","66","18","06","2","03","3","2","1","","3","5275.2503190262","0","U","0010","0003"
"0102225.05","0102225.05.02","0102225","05","01","AGUASCALIENTES","001","AGUASCALIENTES","01","01","30","09","02","2","2","65","08","01","2","04","3","2","5","4","","5275.2503190262","0","U","0010","0003"
"0102225.05","0102225.05.03","0102225","05","01","AGUASCALIENTES","001","AGUASCALIENTES","01","01","30","09","03","3","2","43","28","11","1","08","5","2","1","","2","5275.2503190262","26376.251595131","U","0010","0003"
"0102225.05","0102225.05.04","0102225","05","01","AGUASCALIENTES","001","AGUASCALIENTES","01","01","30","09","04","6","1","46","15","08","2","08","5","2","1","","2","5275.2503190262","0","U","0010","0003"
"0102225.05","0102225.05.05","0102225","05","01","AGUASCALIENTES","001","AGUASCALIENTES","01","01","30","09","05","3","2","25","01","08","2","08","5","2","1","","2","5275.2503190262","0","U","0010","0003"
"0204827.01","0204827.01.01","0204827","01","02","BAJA CALIFORNIA","004","TIJUANA","01","01","29","09","01","1","1","29","17","05","1","08","5","2","1","","2","9268.33881666044","18536.6776333209","U","0011","0004"
"0204827.01","0204827.01.02","0204827","01","02","BAJA CALIFORNIA","004","TIJUANA","01","01","29","09","02","2","2","29","30","05","2","08","5","2","1","","2","9268.33881666044","0","U","0011","0004"
"0204827.02","0204827.02.01","0204827","02","02","BAJA CALIFORNIA","004","TIJUANA","01","01","29","09","01","1","2","32","02","11","1","06","3","2","5","1","3","9268.33881666044","9268.3388166604","U","0011","0004"
"0204827.02","0204827.02.02","0204827","02","02","BAJA CALIFORNIA","004","TIJUANA","01","01","29","09","02","3","1","13","","","","03","2","1","","","","9268.33881666044","0","U","0011","0004"
"0204827.02","0204827.02.03","0204827","02","02","BAJA CALIFORNIA","004","TIJUANA","01","01","29","09","03","3","1","08","","","","02","2","1","","","","9268.33881666044","0","U","0011","0004"
"0204827.02","0204827.02.04","0204827","02","02","BAJA CALIFORNIA","004","TIJUANA","01","01","29","09","04","3","2","04","","","","00","","2","","","","9268.33881666044","0","U","0011","0004"
"0204827.03","0204827.03.01","0204827","03","02","BAJA CALIFORNIA","004","TIJUANA","01","02","30","09","01","1","1","40","06","09","2","08","2","2","1","","2","9268.33881666044","0","U","0011","0004"
"0204827.03","0204827.03.02","0204827","03","02","BAJA CALIFORNIA","004","TIJUANA","01","02","30","09","02","2","2","41","27","12","1","08","5","2","5","4","","9268.33881666044","27805.0164499813","U","0011","0004"
"0204827.03","0204827.03.03","0204827","03","02","BAJA CALIFORNIA","004","TIJUANA","01","02","30","09","03","3","1","18","02","06","2","06","3","1","4","4","","9268.33881666044","0","U","0011","0004"
"0204827.04","0204827.04.01","0204827","04","02","BAJA CALIFORNIA","004","TIJUANA","01","03","29","09","01","1","1","38","13","10","1","03","3","2","1","","2","9268.33881666044","27805.0164499813","U","0011","0004"
"0204827.04","0204827.04.02","0204827","04","02","BAJA CALIFORNIA","004","TIJUANA","01","03","29","09","02","2","2","37","07","04","2","06","3","2","1","","2","9268.33881666044","0","U","0011","0004"
"0204827.04","0204827.04.03","0204827","04","02","BAJA CALIFORNIA","004","TIJUANA","01","03","29","09","03","5","2","27","27","09","2","08","1","2","1","","3","9268.33881666044","0","U","0011","0004"
"0204827.04","0204827.04.04","0204827","04","02","BAJA CALIFORNIA","004","TIJUANA","01","03","29","09","04","3","2","12","","","","02","6","1","","","","9268.33881666044","0","U","0011","0004"
"0204827.04","0204827.04.05","0204827","04","02","BAJA CALIFORNIA","004","TIJUANA","01","03","29","09","05","3","1","06","","","","01","3","1","","","","9268.33881666044","0","U","0011","0004"
"0204827.05","0204827.05.01","0204827","05","02","BAJA CALIFORNIA","004","TIJUANA","01","02","29","09","01","1","1","30","16","12","1","03","3","2","1","","2","9268.33881666044","18536.6776333209","U","0011","0004"
"0204827.05","0204827.05.02","0204827","05","02","BAJA CALIFORNIA","004","TIJUANA","01","02","29","09","02","2","2","29","20","06","2","06","3","2","1","","2","9268.33881666044","0","U","0011","0004"
"0205052.01","0205052.01.01","0205052","01","02","BAJA CALIFORNIA","004","TIJUANA","01","01","30","09","01","1","1","50","14","03","1","03","3","2","1","","3","8693.37983299664","8693.3798329966","U","0012","0004"
"0205052.02","0205052.02.01","0205052","02","02","BAJA CALIFORNIA","004","TIJUANA","01","02","02","10","01","1","1","40","30","06","2","06","3","2","1","","2","8693.37983299664","0","U","0012","0004"
"0205052.02","0205052.02.02","0205052","02","02","BAJA CALIFORNIA","004","TIJUANA","01","02","02","10","02","2","1","32","20","11","1","09","3","2","1","","3","8693.37983299664","17386.7596659933","U","0012","0004"
"0205052.02","0205052.02.03","0205052","02","02","BAJA CALIFORNIA","004","TIJUANA","01","02","02","10","03","3","1","14","","","","03","2","1","","","","8693.37983299664","0","U","0012","0004"
"0205052.03","0205052.03.01","0205052","03","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","01","1","1","39","04","02","2","03","3","2","1","","3","8693.37983299664","0","U","0012","0004"
"0205052.03","0205052.03.02","0205052","03","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","02","2","2","36","24","02","2","03","3","2","5","4","","8693.37983299664","0","U","0012","0004"
"0205052.03","0205052.03.03","0205052","03","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","03","3","1","22","26","01","2","02","6","2","1","","2","8693.37983299664","0","U","0012","0004"
"0205052.03","0205052.03.04","0205052","03","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","04","3","1","20","15","10","1","02","6","2","1","","2","8693.37983299664","43466.8991649832","U","0012","0004"
"0205052.03","0205052.03.05","0205052","03","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","05","3","1","19","14","05","2","06","3","2","1","","2","8693.37983299664","0","U","0012","0004"
"0205052.03","0205052.03.06","0205052","03","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","06","3","1","15","","","","03","3","1","","","","8693.37983299664","0","U","0012","0004"
"0205052.03","0205052.03.07","0205052","03","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","07","3","1","11","","","","02","5","1","","","","8693.37983299664","0","U","0012","0004"
"0205052.03","0205052.03.08","0205052","03","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","08","3","2","13","","","","03","1","1","","","","8693.37983299664","0","U","0012","0004"
"0205052.04","0205052.04.01","0205052","04","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","01","1","1","49","05","04","2","03","3","2","1","","3","8693.37983299664","0","U","0012","0004"
"0205052.04","0205052.04.02","0205052","04","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","02","2","2","46","26","03","1","03","3","2","5","4","","8693.37983299664","17386.7596659933","U","0012","0004"
"0205052.04","0205052.04.03","0205052","04","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","03","3","1","17","","","","06","2","1","","","","8693.37983299664","0","U","0012","0004"
"0205052.04","0205052.04.04","0205052","04","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","04","3","1","10","","","","02","4","1","","","","8693.37983299664","0","U","0012","0004"
"0205052.05","0205052.05.01","0205052","05","02","BAJA CALIFORNIA","004","TIJUANA","01","03","26","09","01","1","1","62","13","04","2","08","5","2","3","4","","8693.37983299664","0","U","0012","0004"
"0205052.05","0205052.05.02","0205052","05","02","BAJA CALIFORNIA","004","TIJUANA","01","03","26","09","02","5","1","60","26","09","2","03","3","2","1","","2","8693.37983299664","0","U","0012","0004"
"0205052.05","0205052.05.03","0205052","05","02","BAJA CALIFORNIA","004","TIJUANA","01","03","26","09","03","5","2","57","25","10","1","03","3","2","5","4","","8693.37983299664","34773.5193319866","U","0012","0004"
"0205052.05","0205052.05.04","0205052","05","02","BAJA CALIFORNIA","004","TIJUANA","01","03","26","09","04","5","1","30","06","04","2","08","5","2","1","","2","8693.37983299664","0","U","0012","0004"
"0205741.01","0205741.01.01","0205741","01","02","BAJA CALIFORNIA","004","TIJUANA","01","04","26","09","01","1","2","45","04","03","2","02","6","2","1","","2","11869.7973632002","0","U","0013","0005"
"0205741.01","0205741.01.02","0205741","01","02","BAJA CALIFORNIA","004","TIJUANA","01","04","26","09","02","4","2","78","30","01","1","00","","9","5","4","","11869.7973632002","59348.9868160012","U","0013","0005"
"0205741.01","0205741.01.03","0205741","01","02","BAJA CALIFORNIA","004","TIJUANA","01","04","26","09","03","3","2","23","17","06","2","06","3","2","1","","2","11869.7973632002","0","U","0013","0005"
"0205741.01","0205741.01.04","0205741","01","02","BAJA CALIFORNIA","004","TIJUANA","01","04","26","09","04","3","1","21","18","02","2","03","3","2","3","4","","11869.7973632002","0","U","0013","0005"
"0205741.01","0205741.01.05","0205741","01","02","BAJA CALIFORNIA","004","TIJUANA","01","04","26","09","05","3","2","19","29","05","2","06","3","2","5","4","","11869.7973632002","0","U","0013","0005"
"0205741.01","0205741.01.06","0205741","01","02","BAJA CALIFORNIA","004","TIJUANA","01","04","26","09","06","3","2","15","","","","02","3","2","","","","11869.7973632002","0","U","0013","0005"
"0205741.02","0205741.02.01","0205741","02","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","01","1","1","50","15","01","1","06","3","2","1","","4","11869.7973632002","23739.5947264005","U","0013","0005"
"0205741.02","0205741.02.02","0205741","02","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","02","3","1","30","05","07","2","06","3","2","1","","3","11869.7973632002","0","U","0013","0005"
"0205741.03","0205741.03.01","0205741","03","02","BAJA CALIFORNIA","004","TIJUANA","01","01","28","09","01","1","1","71","18","02","1","02","6","2","1","","2","11869.7973632002","11869.7973632002","U","0013","0005"
"0205741.04","0205741.04.01","0205741","04","02","BAJA CALIFORNIA","004","TIJUANA","01","02","27","09","01","1","1","56","10","05","1","03","1","2","1","","3","11869.7973632002","35609.3920896007","U","0013","0005"
"0205741.04","0205741.04.02","0205741","04","02","BAJA CALIFORNIA","004","TIJUANA","01","02","27","09","02","2","2","54","19","05","2","04","3","2","1","","3","11869.7973632002","0","U","0013","0005"
"0205741.04","0205741.04.03","0205741","04","02","BAJA CALIFORNIA","004","TIJUANA","01","02","27","09","03","3","2","32","12","08","2","08","5","2","1","","3","11869.7973632002","0","U","0013","0005"
"0205741.04","0205741.04.04","0205741","04","02","BAJA CALIFORNIA","004","TIJUANA","01","02","27","09","04","5","2","00","","","","","","","","","","11869.7973632002","0","U","0013","0005"
"0205741.05","0205741.05.01","0205741","05","02","BAJA CALIFORNIA","004","TIJUANA","01","02","01","10","01","1","1","50","26","06","1","10","3","2","1","","2","11869.7973632002","23739.5947264005","U","0013","0005"
"0205741.05","0205741.05.02","0205741","05","02","BAJA CALIFORNIA","004","TIJUANA","01","02","01","10","02","2","2","51","02","07","2","02","6","2","5","4","","11869.7973632002","0","U","0013","0005"
"0206001.01","0206001.01.01","0206001","01","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","01","1","1","58","12","08","2","02","2","2","1","","2","9015.22746791296","0","U","0014","0005"
"0206001.01","0206001.01.02","0206001","01","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","02","2","2","41","03","08","2","06","3","2","5","1","3","9015.22746791296","0","U","0014","0005"
"0206001.01","0206001.01.03","0206001","01","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","03","3","2","15","","","","03","3","2","","","","9015.22746791296","0","U","0014","0005"
"0206001.01","0206001.01.04","0206001","01","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","04","3","2","02","","","","","","","","","","9015.22746791296","0","U","0014","0005"
"0206001.01","0206001.01.05","0206001","01","02","BAJA CALIFORNIA","004","TIJUANA","01","02","26","09","05","6","2","76","18","10","1","02","6","2","5","4","","9015.22746791296","27045.6824037389","U","0014","0005"
"0206001.02","0206001.02.01","0206001","02","02","BAJA CALIFORNIA","004","TIJUANA","01","02","27","09","01","1","1","54","23","02","2","03","2","2","7","","","9015.22746791296","0","U","0014","0005"
"0206001.02","0206001.02.02","0206001","02","02","BAJA CALIFORNIA","004","TIJUANA","01","02","27","09","02","2","2","50","05","02","1","03","2","2","5","4","","9015.22746791296","36060.9098716519","U","0014","0005"
"0206001.02","0206001.02.03","0206001","02","02","BAJA CALIFORNIA","004","TIJUANA","01","02","27","09","03","3","1","28","05","05","2","06","1","2","2","","2","9015.22746791296","0","U","0014","0005"
"0206001.02","0206001.02.04","0206001","02","02","BAJA CALIFORNIA","004","TIJUANA","01","02","27","09","04","5","2","27","03","03","2","08","5","2","2","","2","9015.22746791296","0","U","0014","0005"
"0206001.02","0206001.02.05","0206001","02","02","BAJA CALIFORNIA","004","TIJUANA","01","02","27","09","05","5","2","04","","","","01","1","1","","","","9015.22746791296","0","U","0014","0005"
